,Vernier,Cam,L,Lambda,Lp,Ld,Time
228,-0.0,0.7269322666627729,1.6410509666240813,1.2996109450322775,1.6287435938720565,1.6603696680200613,0.3650236129760742
229,-0.0,0.7632337588715407,1.6410509666240813,1.2996109450322775,1.6198611573969377,1.665883427918705,0.3650541305541992
230,-0.0,0.7717042081609018,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6603696680200613,0.36505746841430664
231,-0.0,0.6787926853695883,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6603696680200613,0.36501598358154297
232,-0.0,0.7089489988749152,1.6410509666240813,1.2996109450322775,1.6287435938720565,1.673814385027647,0.3659965991973877
233,-0.0,0.5863052090075257,1.6410509666240813,1.2996109450322775,1.6055800413417223,1.6603696680200613,0.36602163314819336
234,-0.0,0.6787926853695883,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6603696680200613,0.3670186996459961
235,-0.0,0.6413413145391577,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6525452069723772,0.3650243282318115
236,-0.0,0.6420354962862342,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6525452069723772,0.36605215072631836
237,-0.0,0.7453149417388679,1.6410509666240813,1.2996109450322775,1.6276393334196315,1.6459496674444187,0.3670186996459961
238,-0.0,0.7717042081609018,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6603696680200613,0.36599206924438477
239,-0.0,0.8278999574277905,1.6410509666240813,1.2996109450322775,1.6198611573969377,1.6537217391861345,0.3670485019683838
240,-0.0,0.6794098549082592,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6603696680200613,0.36801910400390625
241,-0.0,0.6794098549082592,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6603696680200613,0.36502838134765625
242,-0.0,0.6876930391968838,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6537217391861345,0.36698102951049805
243,-0.0,0.7358790965129898,1.6410509666240813,1.2996109450322775,1.6287435938720565,1.6537217391861345,0.3670182228088379
244,-0.0,0.6240787689888243,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.665883427918705,0.3660545349121094
245,-0.0,0.5780740701369371,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.665883427918705,0.3660237789154053
246,-0.0,0.687496110871906,1.6410509666240813,1.2996109450322775,1.6088304915777774,1.6525452069723772,0.36598992347717285
247,-0.0,0.7358790965129898,1.6410509666240813,1.2996109450322775,1.6287435938720565,1.6537217391861345,0.37203526496887207
248,-0.0,0.6615539646459415,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.673814385027647,0.367018461227417
249,-0.0,0.8287304104214553,1.6410509666240813,1.2996109450322775,1.6265394184859767,1.6537217391861345,0.3679826259613037
250,-0.0,0.6240787689888243,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.665883427918705,0.3670518398284912
251,-0.0,0.734525768192151,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6525452069723772,0.36801576614379883
252,-0.0,0.7338467726419983,1.6410509666240813,1.2996109450322775,1.6088304915777774,1.6537217391861345,0.3670492172241211
253,-0.0,0.7534590088898575,1.6410509666240813,1.2996109450322775,1.614323533026528,1.673814385027647,0.3670189380645752
254,-0.0,0.734525768192151,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6525452069723772,0.3660244941711426
255,-0.0,0.6794098549082592,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6603696680200613,0.36701297760009766
256,-0.0,0.6615539646459415,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.673814385027647,0.36499714851379395
257,-0.0,0.7826641116482179,1.6410509666240813,1.2996109450322775,1.6265394184859767,1.6525452069723772,0.36602115631103516
258,-0.0,0.7269322666627729,1.6410509666240813,1.2996109450322775,1.6287435938720565,1.6603696680200613,0.3640573024749756
259,-0.0,0.7798987747931335,1.6410509666240813,1.2996109450322775,1.6066499091911453,1.6525452069723772,0.36603212356567383
260,-0.0,0.7732454679593964,1.6410509666240813,1.2996109450322775,1.6276393334196315,1.6603696680200613,0.367018461227417
261,-0.0,0.6974432787317112,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6447808341456331,0.3670210838317871
262,-0.0,0.7822891377036912,1.6410509666240813,1.2996109450322775,1.6276393334196315,1.6537217391861345,0.3680148124694824
263,-0.0,0.6162386124333725,1.6410509666240813,1.2996109450322775,1.618734765096783,1.6750058210114238,0.36801886558532715
264,-0.0,0.6985531021914613,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6818073397206026,0.366985559463501
265,-0.0,0.6794098549082592,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6603696680200613,0.37103867530822754
266,-0.0,0.7807815915002909,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6537217391861345,0.36798667907714844
267,-0.0,0.6333091234070878,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.6603696680200613,0.3670485019683838
268,-0.0,0.6333091234070878,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.6603696680200613,0.3680155277252197
269,-0.0,0.7436527894232635,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6459496674444187,0.36702561378479004
270,-0.0,0.7089489988749152,1.6410509666240813,1.2996109450322775,1.6287435938720565,1.673814385027647,0.36698198318481445
271,-0.0,0.6609034697108963,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.673814385027647,0.36904430389404297
272,-0.0,0.6794098549082592,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6603696680200613,0.36801695823669434
273,-0.0,0.6878226937232714,1.6410509666240813,1.2996109450322775,1.6055800413417223,1.6560874196628395,0.3679842948913574
274,-0.0,0.5958370882967651,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.6525452069723772,0.3670523166656494
275,-0.0,0.6787926853695883,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6603696680200613,0.3660547733306885
276,-0.0,0.6420961022923485,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.6537217391861345,0.3670189380645752
277,-0.0,0.7248495792798489,1.6410509666240813,1.2996109450322775,1.6088304915777774,1.6603696680200613,0.367048978805542
278,-0.0,0.734525768192151,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6525452069723772,0.3680150508880615
279,-0.0,0.5958370882967651,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.6525452069723772,0.36798715591430664
280,-0.0,0.826247094299409,1.6410509666240813,1.2996109450322775,1.6066499091911453,1.6537217391861345,0.36602020263671875
281,-0.0,0.6971478562804354,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6471227028447326,0.367048978805542
282,-0.0,0.6615539646459415,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.673814385027647,0.3670217990875244
283,-0.0,0.7717042081609018,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6603696680200613,0.3669867515563965
284,-0.0,0.5496698703682814,1.6410509666240813,1.2996109450322775,1.618734765096783,1.6525452069723772,0.3720409870147705
285,-0.0,0.8195897844129293,1.6410509666240813,1.2996109450322775,1.6265394184859767,1.6603696680200613,0.3680133819580078
286,-0.0,0.6794098549082592,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6603696680200613,0.3700094223022461
287,-0.0,0.6405237518305578,1.6410509666240813,1.2996109450322775,1.597976219966307,1.6537217391861345,0.36898303031921387
288,-0.0,0.7269322666627729,1.6410509666240813,1.2996109450322775,1.6287435938720565,1.6603696680200613,0.36804723739624023
289,-0.0,0.7534590088898575,1.6410509666240813,1.2996109450322775,1.614323533026528,1.673814385027647,0.3680155277252197
290,-0.0,0.6233512717363979,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.665883427918705,0.36798572540283203
291,-0.0,0.734525768192151,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6525452069723772,0.37003636360168457
292,-0.0,0.7717042081609018,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6603696680200613,0.3690190315246582
293,-0.0,0.6794098549082592,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6603696680200613,0.37100815773010254
294,-0.0,0.6333091234070878,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.6603696680200613,0.36898303031921387
295,-0.0,0.6693120499659649,1.6410509666240813,1.2996109450322775,1.6088304915777774,1.665883427918705,0.3700425624847412
296,-0.0,0.6882935188300277,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6537217391861345,0.36801791191101074
297,-0.0,0.689810450949333,1.6410509666240813,1.2996109450322775,1.6287435938720565,1.6525452069723772,0.3680131435394287
298,-0.0,0.7717042081609018,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6603696680200613,0.36901354789733887
299,-0.0,0.7717042081609018,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6603696680200613,0.36901187896728516
300,-0.0,0.7161809221737154,1.6410509666240813,1.2996109450322775,1.614323533026528,1.665883427918705,0.3690145015716553
301,-0.0,0.6876930391968838,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6537217391861345,0.3680589199066162
302,-0.0,0.6420354962862342,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6525452069723772,0.36898112297058105
303,-0.0,0.7822891377036912,1.6410509666240813,1.2996109450322775,1.6276393334196315,1.6537217391861345,0.3690462112426758
304,-0.0,0.6794098549082592,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6603696680200613,0.36901140213012695
305,-0.0,0.6775643134947575,1.6410509666240813,1.2996109450322775,1.5968829858961575,1.6603696680200613,0.369981050491333
306,-0.0,0.7276310158192338,1.6410509666240813,1.2996109450322775,1.6354789724918244,1.6603696680200613,0.36803460121154785
307,-0.0,0.6420354962862342,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6525452069723772,0.3700244426727295
308,-0.0,0.7550675807858047,1.6410509666240813,1.2996109450322775,1.6276393334196315,1.673814385027647,0.36898207664489746
309,-0.0,0.687496110871906,1.6410509666240813,1.2996109450322775,1.6088304915777774,1.6525452069723772,0.36904358863830566
310,-0.0,0.7918540834545745,1.6410509666240813,1.2996109450322775,1.6265394184859767,1.6459496674444187,0.36898279190063477
311,-0.0,0.6876930391968838,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6537217391861345,0.3690454959869385
312,-0.0,0.7807815915002909,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6537217391861345,0.3690154552459717
313,-0.0,0.764192311936262,1.6410509666240813,1.2996109450322775,1.6265394184859767,1.665883427918705,0.3700094223022461
314,-0.0,0.7807815915002909,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6537217391861345,0.36901116371154785
315,-0.0,0.6240787689888243,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.665883427918705,0.37003612518310547
316,-0.0,0.6794098549082592,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6603696680200613,0.37400150299072266
317,-0.0,0.6509693889372097,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6459496674444187,0.37100934982299805
318,-0.0,0.6420354962862342,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6525452069723772,0.36901402473449707
319,-0.0,0.5780740701369371,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.665883427918705,0.3700129985809326
320,-0.0,0.7089489988749152,1.6410509666240813,1.2996109450322775,1.6287435938720565,1.673814385027647,0.36901354789733887
321,-0.0,0.6413413145391577,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6525452069723772,0.3679838180541992
322,-0.0,0.7822891377036912,1.6410509666240813,1.2996109450322775,1.6276393334196315,1.6537217391861345,0.36903858184814453
323,-0.0,0.6609034697108963,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.673814385027647,0.3710136413574219
324,-0.0,0.7074617333051691,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6750058210114238,0.3700113296508789
325,-0.0,0.7447962545382725,1.6410509666240813,1.2996109450322775,1.6287435938720565,1.6471227028447326,0.3699760437011719
326,-0.0,0.7145483990553873,1.6410509666240813,1.2996109450322775,1.6088304915777774,1.6329030540457172,0.3700399398803711
327,-0.0,0.8195897844129293,1.6410509666240813,1.2996109450322775,1.6265394184859767,1.6603696680200613,0.36904406547546387
328,-0.0,0.6882935188300277,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6537217391861345,0.3699822425842285
329,-0.0,0.6882935188300277,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6537217391861345,0.3710441589355469
330,-0.0,0.736221629274401,1.6410509666240813,1.2996109450322775,1.6276393334196315,1.6525452069723772,0.3710038661956787
331,-0.0,0.6413413145391577,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6525452069723772,0.3700423240661621
332,-0.0,0.6240787689888243,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.665883427918705,0.371002197265625
333,-0.0,0.7533229244936894,1.6410509666240813,1.2996109450322775,1.6088304915777774,1.6750058210114238,0.3710134029388428
334,-0.0,0.7161809221737154,1.6410509666240813,1.2996109450322775,1.614323533026528,1.665883427918705,0.37100839614868164
335,-0.0,0.7798987747931335,1.6410509666240813,1.2996109450322775,1.6066499091911453,1.6525452069723772,0.3720362186431885
336,-0.0,0.650291892560141,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6459496674444187,0.37097787857055664
337,-0.0,0.7269322666627729,1.6410509666240813,1.2996109450322775,1.6287435938720565,1.6603696680200613,0.37100958824157715
338,-0.0,0.736221629274401,1.6410509666240813,1.2996109450322775,1.6276393334196315,1.6525452069723772,0.37100720405578613
339,-0.0,0.8731930265253535,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6560874196628395,0.37097764015197754
340,-0.0,0.6420961022923485,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.6537217391861345,0.37104082107543945
341,-0.0,0.8187424049253039,1.6410509666240813,1.2996109450322775,1.6198611573969377,1.6603696680200613,0.37200307846069336
342,-0.0,0.6509693889372097,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6459496674444187,0.37300634384155273
343,-0.0,0.5959298038929207,1.6410509666240813,1.2996109450322775,1.618734765096783,1.6537217391861345,0.3749964237213135
344,-0.0,0.6794098549082592,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6603696680200613,0.3709754943847656
345,-0.0,0.7717042081609018,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6603696680200613,0.3830068111419678
346,-0.0,0.6882935188300277,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6537217391861345,0.3720073699951172
347,-0.0,0.6794098549082592,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6603696680200613,0.37402987480163574
348,-0.0,0.6601748151548518,1.6410509666240813,1.2996109450322775,1.6088304915777774,1.6726272037234893,0.3730027675628662
349,-0.0,0.7717042081609018,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6603696680200613,0.3720057010650635
350,-0.0,0.6420961022923485,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.6537217391861345,0.37101054191589355
351,-0.0,0.6615539646459415,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.673814385027647,0.3709752559661865
352,-0.0,0.6794098549082592,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6603696680200613,0.3730330467224121
353,-0.0,0.7161809221737154,1.6410509666240813,1.2996109450322775,1.614323533026528,1.665883427918705,0.3710191249847412
354,-0.0,0.6156475373526383,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.673814385027647,0.37300968170166016
355,-0.0,0.6794098549082592,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6603696680200613,0.3719673156738281
356,-0.0,0.7822891377036912,1.6410509666240813,1.2996109450322775,1.6276393334196315,1.6537217391861345,0.3720378875732422
357,-0.0,0.687496110871906,1.6410509666240813,1.2996109450322775,1.6088304915777774,1.6525452069723772,0.3720061779022217
358,-0.0,0.7179440841455502,1.6410509666240813,1.2996109450322775,1.6276393334196315,1.665883427918705,0.3779573440551758
359,-0.0,0.6420354962862342,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6525452069723772,0.3760244846343994
360,-0.0,0.7161809221737154,1.6410509666240813,1.2996109450322775,1.614323533026528,1.665883427918705,0.3850057125091553
361,-0.0,0.6420354962862342,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6525452069723772,0.37296462059020996
362,-0.0,0.7069627967018574,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6726272037234893,0.3730335235595703
363,-0.0,0.7732454679593964,1.6410509666240813,1.2996109450322775,1.6276393334196315,1.6603696680200613,0.3729982376098633
364,-0.0,0.7338467726419983,1.6410509666240813,1.2996109450322775,1.6088304915777774,1.6537217391861345,0.3720057010650635
365,-0.0,0.734525768192151,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6525452069723772,0.3759651184082031
366,-0.0,0.6420961022923485,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.6537217391861345,0.3730335235595703
367,-0.0,0.8195897844129293,1.6410509666240813,1.2996109450322775,1.6265394184859767,1.6603696680200613,0.3720285892486572
368,-0.0,0.6882935188300277,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6537217391861345,0.3729696273803711
369,-0.0,0.8281375450208616,1.6410509666240813,1.2996109450322775,1.6187695367473842,1.6525452069723772,0.37203550338745117
370,-0.0,0.6333091234070878,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.6603696680200613,0.3749675750732422
371,-0.0,0.7161809221737154,1.6410509666240813,1.2996109450322775,1.614323533026528,1.665883427918705,0.3730337619781494
372,-0.0,0.7345145537836226,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.6560874196628395,0.37400221824645996
373,-0.0,0.7717042081609018,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6603696680200613,0.37396693229675293
374,-0.0,0.7534590088898575,1.6410509666240813,1.2996109450322775,1.614323533026528,1.673814385027647,0.3720371723175049
375,-0.0,0.7798987747931335,1.6410509666240813,1.2996109450322775,1.6066499091911453,1.6525452069723772,0.3720073699951172
376,-0.0,0.7552247642410987,1.6410509666240813,1.2996109450322775,1.6287435938720565,1.6750058210114238,0.3720121383666992
377,-0.0,0.6615539646459415,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.673814385027647,0.37400031089782715
378,-0.0,0.7717042081609018,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6603696680200613,0.37403011322021484
379,-0.0,0.7552247642410987,1.6410509666240813,1.2996109450322775,1.6287435938720565,1.6750058210114238,0.3759944438934326
380,-0.0,0.5326803036119572,1.6410509666240813,1.2996109450322775,1.6253841895080519,1.665883427918705,0.37400031089782715
381,-0.0,0.7161809221737154,1.6410509666240813,1.2996109450322775,1.614323533026528,1.665883427918705,0.3730039596557617
382,-0.0,0.7179440841455502,1.6410509666240813,1.2996109450322775,1.6276393334196315,1.665883427918705,0.3749659061431885
383,-0.0,0.7807815915002909,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6537217391861345,0.374037504196167
384,-0.0,0.7519934419633708,1.6410509666240813,1.2996109450322775,1.6066499091911453,1.6726272037234893,0.37598752975463867
385,-0.0,0.6794098549082592,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6603696680200613,0.3730032444000244
386,-0.0,0.6233512717363979,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.665883427918705,0.37400031089782715
387,-0.0,0.6971478562804354,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6471227028447326,0.37396907806396484
388,-0.0,0.6787926853695883,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6603696680200613,0.3730342388153076
389,-0.0,0.6420354962862342,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6525452069723772,0.3750317096710205
390,-0.0,0.5950287893670495,1.6410509666240813,1.2996109450322775,1.6055800413417223,1.6537217391861345,0.37496376037597656
391,-0.0,0.5863052090075257,1.6410509666240813,1.2996109450322775,1.6055800413417223,1.6603696680200613,0.37699198722839355
392,-0.0,0.6876930391968838,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6537217391861345,0.3759949207305908
393,-0.0,0.7161809221737154,1.6410509666240813,1.2996109450322775,1.614323533026528,1.665883427918705,0.3750274181365967
394,-0.0,0.5787289393342984,1.6410509666240813,1.2996109450322775,1.624270955283513,1.665883427918705,0.3749973773956299
395,-0.0,0.8187424049253039,1.6410509666240813,1.2996109450322775,1.6198611573969377,1.6603696680200613,0.37399768829345703
396,-0.0,0.6876930391968838,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6537217391861345,0.37399983406066895
397,-0.0,0.6794098549082592,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6603696680200613,0.3729736804962158
398,-0.0,0.6794098549082592,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6603696680200613,0.37998270988464355
399,-0.0,0.734525768192151,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6525452069723772,0.3779897689819336
400,-0.0,0.6876930391968838,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6537217391861345,0.3740348815917969
401,-0.0,0.7807815915002909,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6537217391861345,0.3749983310699463
402,-0.0,0.7717042081609018,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6603696680200613,0.3760240077972412
403,-0.0,0.7534590088898575,1.6410509666240813,1.2996109450322775,1.614323533026528,1.673814385027647,0.37599730491638184
404,-0.0,0.7717042081609018,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6603696680200613,0.37499523162841797
405,-0.0,0.6615539646459415,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.673814385027647,0.37599825859069824
406,-0.0,0.5780740701369371,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.665883427918705,0.3759927749633789
407,-0.0,0.6615539646459415,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.673814385027647,0.3759937286376953
408,-0.0,0.7613259793026597,1.6410509666240813,1.2996109450322775,1.6066499091911453,1.665883427918705,0.37998509407043457
409,-0.0,0.7161809221737154,1.6410509666240813,1.2996109450322775,1.614323533026528,1.665883427918705,0.3790109157562256
410,-0.0,0.6787926853695883,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6603696680200613,0.3779904842376709
411,-0.0,0.6775643134947575,1.6410509666240813,1.2996109450322775,1.5968829858961575,1.6603696680200613,0.37799596786499023
412,-0.0,0.7807815915002909,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6537217391861345,0.37699079513549805
413,-0.0,0.7717042081609018,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6603696680200613,0.3759641647338867
414,-0.0,0.5780740701369371,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.665883427918705,0.37702274322509766
415,-0.0,0.6876930391968838,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.6537217391861345,0.3759951591491699
416,-0.0,0.5958370882967651,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.6525452069723772,0.37599635124206543
417,-0.0,0.6240787689888243,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.665883427918705,0.3759922981262207
418,-0.0,0.7550675807858047,1.6410509666240813,1.2996109450322775,1.6276393334196315,1.673814385027647,0.37702274322509766
419,-0.0,0.6988072204116255,1.6410509666240813,1.2996109450322775,1.6287435938720565,1.6459496674444187,0.3749663829803467
420,-0.0,0.6240787689888243,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.665883427918705,0.3750319480895996
421,-0.0,0.8195897844129293,1.6410509666240813,1.2996109450322775,1.6265394184859767,1.6603696680200613,0.37698936462402344
422,-0.0,0.8187424049253039,1.6410509666240813,1.2996109450322775,1.6198611573969377,1.6603696680200613,0.3750307559967041
423,-0.0,0.7251907247643277,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.661553946974666,0.3749973773956299
424,-0.0,0.5687714546807116,1.6410509666240813,1.2996109450322775,1.6055800413417223,1.673814385027647,0.3749980926513672
425,-0.0,0.799921520428316,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6750058210114238,0.37699055671691895
426,-0.0,0.6882935188300277,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6537217391861345,0.37699294090270996
427,-0.0,0.7822891377036912,1.6410509666240813,1.2996109450322775,1.6276393334196315,1.6537217391861345,0.3759951591491699
428,-0.0,0.8287304104214553,1.6410509666240813,1.2996109450322775,1.6265394184859767,1.6537217391861345,0.375993013381958
429,-0.0,0.6882935188300277,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6537217391861345,0.3889589309692383
430,-0.0,0.8278999574277905,1.6410509666240813,1.2996109450322775,1.6198611573969377,1.6537217391861345,0.37699174880981445
431,-0.0,0.7161809221737154,1.6410509666240813,1.2996109450322775,1.614323533026528,1.665883427918705,0.3750274181365967
432,-0.0,0.5958370882967651,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.6525452069723772,0.3759958744049072
433,-0.0,0.5485817543332346,1.6410509666240813,1.2996109450322775,1.6055800413417223,1.6525452069723772,0.3759610652923584
434,-0.0,0.7269322666627729,1.6410509666240813,1.2996109450322775,1.6287435938720565,1.6603696680200613,0.37602782249450684
435,-0.0,0.7269322666627729,1.6410509666240813,1.2996109450322775,1.6287435938720565,1.6603696680200613,0.37698960304260254
436,-0.0,0.6420354962862342,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6525452069723772,0.37699389457702637
437,-0.0,0.6156475373526383,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.673814385027647,0.3769843578338623
438,-0.0,0.6886153930674049,1.6410509666240813,1.2996109450322775,1.6253841895080519,1.6560874196628395,0.37597036361694336
439,-0.0,0.7717042081609018,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6603696680200613,0.37602686882019043
440,-0.0,0.6971478562804354,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6471227028447326,0.37699079513549805
441,-0.0,0.6333091234070878,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.6603696680200613,0.37699127197265625
442,-0.0,0.6420961022923485,1.6410509666240813,1.2996109450322775,1.6176255113756741,1.6537217391861345,0.3769950866699219
443,-0.0,0.8012170444671093,1.6410509666240813,1.2996109450322775,1.6265394184859767,1.673814385027647,0.37698960304260254
444,-0.0,0.7717042081609018,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6603696680200613,0.3769967555999756
445,-0.0,0.6240787689888243,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.665883427918705,0.37798476219177246
446,-0.0,0.7436527894232635,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6459496674444187,0.37698960304260254
447,-0.0,0.689810450949333,1.6410509666240813,1.2996109450322775,1.6287435938720565,1.6525452069723772,0.3779594898223877
448,-0.0,0.6150556395834957,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6726272037234893,0.3790163993835449
449,-0.0,0.6233512717363979,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.665883427918705,0.3769967555999756
450,-0.0,0.7822891377036912,1.6410509666240813,1.2996109450322775,1.6276393334196315,1.6537217391861345,0.3759899139404297
451,-0.0,0.734525768192151,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6525452069723772,0.37995457649230957
452,-0.0,0.6233512717363979,1.6410509666240813,1.2996109450322775,1.6099272298210805,1.665883427918705,0.378018856048584
453,-0.0,0.7179440841455502,1.6410509666240813,1.2996109450322775,1.6276393334196315,1.665883427918705,0.37699294090270996
454,-0.0,0.7338467726419983,1.6410509666240813,1.2996109450322775,1.6088304915777774,1.6537217391861345,0.3789858818054199
455,-0.0,0.6693120499659649,1.6410509666240813,1.2996109450322775,1.6088304915777774,1.665883427918705,0.3789811134338379
456,-0.0,0.7717042081609018,1.6410509666240813,1.2996109450322775,1.614323533026528,1.6603696680200613,0.37699460983276367
457,-0.0,0.7161809221737154,1.6410509666240813,1.2996109450322775,1.614323533026528,1.665883427918705,0.37800121307373047
458,-0.0,0.6794098549082592,1.6410509666240813,1.2996109450322775,1.6165205489214445,1.6603696680200613,0.3799757957458496
